	train_steps	train_losses	train_accs	dev_accs
0	0	0.0	0.5202236961893614	0.5178704393149665
1	1	10.940742492675781	0.45406858282394763	0.45569620253164556
2	501	0.64582359790802	0.5744136645424199	0.5781831720029784
3	1001	0.6395664215087891	0.6246152512246933	0.6176470588235294
4	1501	0.6356601715087891	0.6644123639831795	0.6463142218912882
5	2001	0.4945574402809143	0.7271860233233624	0.7092330603127327
6	2501	0.41648146510124207	0.7976329821823384	0.7952345495160089
7	3001	0.40364181995391846	0.7964191268912298	0.7818317200297841
8	3501	0.3882894814014435	0.837950318637014	0.8216679076693969
9	4001	0.353133887052536	0.837083279143365	0.8149664929262844
10	4501	0.3721597492694855	0.8603199375731565	0.842144452717796
11	5001	0.35263246297836304	0.8625308882819612	0.8369322412509308
12	5501	0.3448950946331024	0.8536003814973772	0.8291139240506329
13	6001	0.3195687532424927	0.872892010231066	0.836559940431869
14	6501	0.3109385669231415	0.8747994971170937	0.8481012658227848
15	7001	0.32673579454421997	0.8678631811679022	0.8369322412509308
16	7501	0.3032305836677551	0.8883686651926995	0.8577810871183916
17	8001	0.26571381092071533	0.8890189448129362	0.8410275502606106
18	8501	0.2832367420196533	0.8878917934711926	0.8387937453462397
19	9001	0.2556804418563843	0.8988598430658516	0.85331347728965
20	9501	0.25228410959243774	0.8922703429141198	0.8566641846612063
21	10001	0.27101126313209534	0.9087440932934495	0.857036485480268
22	10501	0.24233418703079224	0.9112585078250315	0.8454951600893522
23	11001	0.22784355282783508	0.9056661030909958	0.8387937453462397
24	11501	0.24161681532859802	0.9209693501538995	0.8562918838421445
25	12001	0.21003596484661102	0.9250444357740495	0.8507073715562175
26	12501	0.18007583916187286	0.9319373997485585	0.8510796723752793
27	13001	0.19502025842666626	0.933237958989032	0.8503350707371556
28	13501	0.20524412393569946	0.9241340443057181	0.8410275502606106
29	14001	0.17455080151557922	0.9321541596219708	0.8436336559940432
30	14501	0.15461593866348267	0.9239172844323059	0.8469843633655995
31	15001	0.206913560628891	0.9403043308622708	0.8510796723752793
32	15501	0.15456417202949524	0.9422985216976634	0.842144452717796
33	16001	0.12708903849124908	0.9502319330645511	0.840282948622487
34	16501	0.13214941322803497	0.9558243377985868	0.85331347728965
35	17001	0.14784127473831177	0.949928469241774	0.8518242740134029
36	17501	0.12009155005216599	0.9529631074695453	0.8417721518987342
37	18001	0.10704205930233002	0.9630641175705553	0.8432613551749814
38	18501	0.11938651651144028	0.9632375254692851	0.8473566641846612
39	19001	0.09961936622858047	0.9602895911908788	0.8428890543559195
40	19501	0.09300430864095688	0.9697836736463346	0.8399106478034252
41	20001	0.09986871480941772	0.9692200979754628	0.8447505584512286
42	20501	0.09098197519779205	0.972731607924741	0.849590469099032
43	21001	0.06978419423103333	0.9752460224563229	0.8492181682799702
44	21501	0.08824119716882706	0.947414054710192	0.8227848101265823
45	22001	0.07040084898471832	0.9719079204057745	0.8391660461653015
46	22501	0.05547390878200531	0.9783240126587766	0.847728965003723
47	23001	0.08512621372938156	0.9745523908614038	0.8428890543559195
48	23501	0.06069913133978844	0.9799280357220271	0.8462397617274758
49	24001	0.06662184745073318	0.9792344041271079	0.8384214445271779
50	24501	0.06643731892108917	0.9640612129882516	0.8257632166790767
51	25001	0.07379212975502014	0.9745523908614038	0.8294862248696947
52	25501	0.04779689386487007	0.9833528417219405	0.8436336559940432
53	26001	0.038483861833810806	0.982919321975116	0.8391660461653015
54	26501	0.06860136240720749	0.9742922790133091	0.8380491437081161
55	27001	0.05784859135746956	0.9843065851649543	0.8428890543559195
56	27501	0.05856109410524368	0.9848701608358261	0.8339538346984363
57	28001	0.08420662581920624	0.9784107166081415	0.8395383469843634
58	28501	0.03741304948925972	0.986127368101617	0.8428890543559195
59	29001	0.04121698439121246	0.9888151905319287	0.8469843633655995
60	29501	0.05273789167404175	0.9887718385572463	0.8514519731943411
61	30001	0.0688331201672554	0.9893354142281181	0.8395383469843634
62	30501	0.03872522711753845	0.9889885984306586	0.8469843633655995
63	31001	0.044063542038202286	0.988251614861057	0.8454951600893522
64	31501	0.03504520282149315	0.990679325443274	0.8380491437081161
65	32001	0.026064366102218628	0.9941908353925522	0.8454951600893522
66	32501	0.05823928117752075	0.9830060259244808	0.8413998510796724
67	33001	0.0696026086807251	0.9807517232409936	0.8410275502606106
68	33501	0.025743352249264717	0.9952746347596133	0.8417721518987342
69	34001	0.01691700890660286	0.9890753023800234	0.8466120625465376
70	34501	0.05937447398900986	0.9762431178740192	0.8354430379746836
71	35001	0.048090193420648575	0.9761564139246542	0.8302308265078183
72	35501	0.023170793429017067	0.9932804439242208	0.8443782576321668
73	36001	0.030146023258566856	0.9912862530888282	0.8410275502606106
