	train_steps	train_losses	train_accs	dev_accs
0	1	0.6500043869018555	0.8317307692307693	0.828125
1	501	0.06725355982780457	0.9867788461538461	0.75390625
2	1001	9.683462849352509e-05	1.0	0.80859375
