	train_steps	train_losses	train_accs	dev_accs
0	0	0.0	0.5689062408950527	0.5777385159010601
1	1	0.7328840494155884	0.5441407843365771	0.5478798586572439
2	501	0.4832214117050171	0.8111415418681895	0.807243816254417
3	1001	0.4709542393684387	0.8302546471650836	0.8250883392226148
4	1501	0.40943068265914917	0.8371307033389662	0.8319787985865724
5	2001	0.4105184078216553	0.8408018180758697	0.8298586572438162
6	2501	0.40870901942253113	0.8521647922615232	0.8459363957597174
7	3001	0.39652740955352783	0.8396363848260591	0.830035335689046
8	3501	0.34787389636039734	0.8587494901229532	0.8457597173144876
9	4001	0.3604987561702728	0.8596235650603111	0.8521201413427562
10	4501	0.39159318804740906	0.8378299632888526	0.8316254416961131
11	5001	0.28803831338882446	0.8705786376085309	0.8591872791519435
12	5501	0.3297538161277771	0.8635277664471768	0.8558303886925795
13	6001	0.3157714009284973	0.8737835790455102	0.8625441696113074
14	6501	0.3266007602214813	0.8630615931472525	0.850530035335689
15	7001	0.31574973464012146	0.8672571528465707	0.8590106007067138
16	7501	0.3136868178844452	0.8674902394965328	0.8597173144876326
17	8001	0.3553655445575714	0.8772798787949421	0.8584805653710247
18	8501	0.32349464297294617	0.8378882349513431	0.8328621908127208
19	9001	0.29792219400405884	0.881883340131694	0.8637809187279152
20	9501	0.29718220233917236	0.8765806188450557	0.8575971731448764
21	10001	0.32948991656303406	0.8841559349688246	0.8667844522968198
22	10501	0.26689985394477844	0.8797272886195443	0.8623674911660777
23	11001	0.29822149872779846	0.864868014684459	0.8452296819787986
24	11501	0.26213371753692627	0.8879435930307091	0.8678445229681979
25	12001	0.2647809386253357	0.8864868014684459	0.8676678445229682
26	12501	0.2663849890232086	0.8912068061301789	0.8687279151943463
27	13001	0.2982049584388733	0.8872443330808228	0.870494699646643
28	13501	0.2530663013458252	0.8920226094050463	0.8637809187279152
29	14001	0.24084334075450897	0.8849717382436921	0.8637809187279152
30	14501	0.23852907121181488	0.8949944641920634	0.8685512367491166
31	15001	0.233369380235672	0.8927218693549327	0.8667844522968198
32	15501	0.2534373998641968	0.8963929840918361	0.8662544169611307
33	16001	0.2556300461292267	0.8959268107919119	0.8680212014134275
34	16501	0.27957984805107117	0.8808344502068644	0.8607773851590106
35	17001	0.2944397032260895	0.8970922440417225	0.872791519434629
36	17501	0.23795165121555328	0.896159897441874	0.8662544169611307
37	18001	0.25318899750709534	0.8940621175922149	0.8720848056537103
38	18501	0.24611957371234894	0.9030942252782472	0.8710247349823321
39	19001	0.23336784541606903	0.9047841034904726	0.8759717314487633
40	19501	0.2167312204837799	0.9045510168405104	0.8692579505300353
41	20001	0.24724450707435608	0.9058912650777927	0.870494699646643
42	20501	0.2179649919271469	0.9076394149525085	0.8710247349823321
43	21001	0.2487359195947647	0.9023949653283608	0.8699646643109541
44	21501	0.2238185703754425	0.9138162111765049	0.8750883392226149
45	22001	0.2153826802968979	0.9072897849775654	0.8738515901060071
46	22501	0.1869846135377884	0.9110774430394499	0.8724381625441696
47	23001	0.18088512122631073	0.913058679564128	0.872791519434629
48	23501	0.20364995300769806	0.9104947264145447	0.8690812720848057
49	24001	0.20280703902244568	0.9052502767903968	0.8713780918727915
50	24501	0.19190022349357605	0.9131169512266185	0.8745583038869258
51	25001	0.1578664481639862	0.9162053493386166	0.8780918727915195
52	25501	0.15896539390087128	0.914165841151448	0.8749116607773851
