	epochs	train_losses	train_accs	dev_accs
0	0	0.0	0.5352112676056338	0.5510204081632653
1	0	2.6505579948425293	0.6431924882629108	0.5714285714285714
2	1	1.6722285747528076	0.6431924882629108	0.5714285714285714
3	2	1.3354604244232178	0.596244131455399	0.5918367346938775
4	3	1.1616343259811401	0.6431924882629108	0.6122448979591837
5	4	1.04865300655365	0.6431924882629108	0.5306122448979592
