	train_steps	train_losses	train_accs	dev_accs
0	1	0.6808581352233887	0	0.5045392646391285
1	1001	0.66987144947052	0	0.6886064457557876
2	2001	0.6373374462127686	0	0.6988197911938266
3	3001	0.5809991359710693	0	0.7494325919201089
4	4001	0.5792623162269592	0	0.7591920108942352
5	5001	0.555873692035675	0	0.7814344076259646
6	6001	0.5844417214393616	0	0.7893781207444394
7	7001	0.6612538695335388	0	0.7941443486155243
8	8001	0.557261049747467	0	0.8025419881979119
9	9001	0.5383415222167969	0	0.8123014071720381
10	10001	0.47895848751068115	0	0.8209260099863822
11	11001	0.4536360204219818	0	0.8209260099863822
12	12001	0.541999340057373	0	0.8231956423059464
13	13001	0.5405896306037903	0	0.8231956423059464
