	train_steps	train_losses	train_accs	dev_accs
0	2	0.6258957982063293	0.5146437042384242	0.509909728175904
1	52	0.20577692985534668	0.534099893437833	0.5245347723031923
2	102	0.1694919317960739	0.5739575813825581	0.5576176307428514
3	152	0.1784282773733139	0.6124230861778557	0.5845478844117202
4	202	0.18058830499649048	0.6361073871644151	0.6067376065358818
5	252	0.16137827932834625	0.6610807466226668	0.6372484744566039
6	260	0.1630190759897232	0.6636932384586298	0.6404760704019365
7	310	0.15738868713378906	0.6708432161149497	0.649704977558122
8	360	0.16307654976844788	0.6764978859441064	0.6538907660497252
9	410	0.15604011714458466	0.6799869375408202	0.6577739674214534
10	460	0.15434491634368896	0.6853150458904816	0.6558071511422664
11	510	0.16768348217010498	0.6897665944793923	0.6644813152453477
12	518	0.1654205620288849	0.6885290983465676	0.6623127742195773
13	568	0.16001786291599274	0.6904540923309614	0.6551011145292249
14	618	0.1525510996580124	0.6982743803925613	0.6659438196580766
15	668	0.14551299810409546	0.7014884328486474	0.6673558928841595
16	718	0.15715764462947845	0.703774363205115	0.6680114983105553
17	768	0.15204967558383942	0.7039806125605858	0.6656916637248474
18	776	0.15370464324951172	0.704599360626998	0.6623127742195773
19	826	0.15312537550926208	0.7120930872091025	0.6532855918099753
20	876	0.14582528173923492	0.7176961946993916	0.6631701043925563
21	926	0.14378544688224792	0.72152899522189	0.6650360582984518
22	976	0.133378803730011	0.7291774088205975	0.6602955267537445
23	1026	0.15162286162376404	0.7276821009934344	0.6487972161984972
24	1034	0.15190336108207703	0.7322195868137912	0.6577739674214534
25	1084	0.13508935272693634	0.7379773813206834	0.6489989409450805
26	1134	0.1355728805065155	0.7497507820288062	0.6569670684351203
27	1184	0.13134552538394928	0.748925784606923	0.6644813152453477
28	1234	0.14053305983543396	0.7582413804956859	0.6586817287810782
29	1284	0.13689838349819183	0.7642226118043381	0.6487972161984972
30	1292	0.1352621465921402	0.7659757313258396	0.6562106006354329
31	1342	0.12356593459844589	0.7765116359011378	0.6495536839981845
32	1392	0.12815116345882416	0.7790553779519439	0.6424428866811236
33	1442	0.1262107491493225	0.7876319136502699	0.64405668465379
34	1492	0.12520042061805725	0.7968787597538758	0.6473347117857683
35	1542	0.13155794143676758	0.8009521845244234	0.6544455091028292
36	1550	0.12593039870262146	0.7994396892509711	0.655908013515558
37	1600	0.11351553350687027	0.8144787047540476	0.641484694134853
38	1650	0.10980147123336792	0.8179677563507614	0.641182107014978
39	1700	0.10416366159915924	0.829208346223918	0.6456704826264562
40	1750	0.11284530162811279	0.8328864597298133	0.6451157395733521
41	1800	0.11167749762535095	0.84122237118009	0.6349286398708962
42	1808	0.11077102273702621	0.8418411192465024	0.6438045287205608
43	1858	0.09494524449110031	0.851586401292496	0.638357960562812
44	1908	0.08571192622184753	0.8564504485923482	0.64345151041404
45	1958	0.0944814458489418	0.8618473067271665	0.6322053557920218
46	2008	0.09067144244909286	0.8689457220446186	0.6293307781532099
47	2058	0.09554440528154373	0.8727269602282492	0.6308437137525846
48	2066	0.09476393461227417	0.8792238149255783	0.6375006303898331
49	2116	0.06432820111513138	0.8895190952528274	0.6322053557920218
50	2166	0.06493769586086273	0.8907565913856519	0.6332139795249382
51	2216	0.07107394188642502	0.8967721975868825	0.6316001815522719
52	2266	0.07379300892353058	0.8969784469423533	0.6254475767814817
