	train_steps	train_losses	train_accs	dev_accs
0	0	0.0	0.4612869924294563	0.46207764198418405
1	1	0.6943678855895996	0.5750172057811425	0.5697340043134436
2	501	0.47765281796455383	0.8075820142234458	0.8129043853342919
3	1001	0.46068599820137024	0.8201422344574444	0.8190150970524802
4	1501	0.377212256193161	0.8286304198210599	0.8296189791516895
5	2001	0.398556649684906	0.8390112411103464	0.8371675053918045
6	2501	0.38384291529655457	0.8362583161275522	0.8317757009345794
7	3001	0.3760000169277191	0.8492773571920165	0.846333572969087
8	3501	0.36652472615242004	0.8455494379444827	0.8430984902947519
9	4001	0.37791863083839417	0.8442303280568938	0.845255212077642
10	4501	0.3348883092403412	0.8522596925900436	0.8483105679367362
11	5001	0.34568408131599426	0.8590272998394127	0.8556793673616103
12	5501	0.35250839591026306	0.839183298921771	0.8391445003594536
13	6001	0.3675108551979065	0.8550126175728378	0.8490294751976994
14	6501	0.34616392850875854	0.8639022711631108	0.8576563623292596
15	7001	0.36352673172950745	0.856962606102317	0.8529834651329978
16	7501	0.32737547159194946	0.8660816701078229	0.8562185478073329
17	8001	0.3847176730632782	0.8675154852030282	0.8583752695902228
18	8501	0.34436118602752686	0.858052305574673	0.8558590941768511
19	9001	0.3085418939590454	0.8671713695801789	0.8599928109273903
20	9501	0.30893319845199585	0.8656802018811655	0.8567577282530554
21	10001	0.31294703483581543	0.869350768524891	0.8616103522645578
22	10501	0.33654841780662537	0.8521449873824272	0.8438173975557153
23	11001	0.3039361834526062	0.8704978206010553	0.8650251617541337
24	11501	0.3331846594810486	0.8679743060334939	0.8576563623292596
25	12001	0.3419359028339386	0.8643610919935765	0.853882099209202
26	12501	0.33974069356918335	0.8652213810506997	0.8531631919482386
27	13001	0.29266825318336487	0.8735375086028906	0.8650251617541337
28	13501	0.2877363860607147	0.8555861436109199	0.8475916606757729
29	14001	0.3256807327270508	0.8631566873136041	0.8574766355140186
30	14501	0.3055180609226227	0.8724478091305345	0.8653846153846154
31	15001	0.3220401704311371	0.8737095664143152	0.8679007907979871
32	15501	0.33477783203125	0.8741110346409727	0.8687994248741913
33	16001	0.2900165617465973	0.8795595320027529	0.8666427030913012
34	16501	0.3089383542537689	0.8744551502638219	0.8634076204169662
35	17001	0.3071731626987457	0.8686051846753843	0.8562185478073329
36	17501	0.2669233977794647	0.8756595549437944	0.8590941768511862
37	18001	0.3009583353996277	0.8613214039917412	0.851725377426312
38	18501	0.31146907806396484	0.875831612755219	0.8634076204169662
39	19001	0.2650969922542572	0.8713581096581785	0.8616103522645578
40	19501	0.28541329503059387	0.8707272310162881	0.8599928109273903
41	20001	0.2662425935268402	0.8802477632484514	0.8662832494608196
42	20501	0.2966800630092621	0.8706125258086718	0.8551401869158879
43	21001	0.29906967282295227	0.8761183757742601	0.858195542774982
44	21501	0.2607249915599823	0.8795021793989447	0.8705966930265996
45	22001	0.30606260895729065	0.8811080523055747	0.8626887131560029
46	22501	0.2964141368865967	0.8791580637760954	0.8659237958303379
47	23001	0.3079938292503357	0.8751433815095205	0.8574766355140186
48	23501	0.31633469462394714	0.877953659096123	0.8641265276779295
49	24001	0.2960722744464874	0.874168387244781	0.8592739036664271
50	24501	0.3013172745704651	0.8756022023399862	0.8574766355140186
51	25001	0.22056716680526733	0.8815668731360404	0.8666427030913012
52	25501	0.30135104060173035	0.879043358568479	0.8610711718188354
