	train_steps	train_losses	train_accs	dev_accs
0	0	0.0	0.4602998009134559	0.4539677086911714
1	1	0.6624910235404968	0.5435648202365616	0.5518722088629338
2	501	0.4779810309410095	0.8006792364445485	0.794057025077293
3	1001	0.40527865290641785	0.8219346527696452	0.8213672277567846
4	1501	0.4383614659309387	0.8350509427333411	0.829611817244933
5	2001	0.42446044087409973	0.8060662841082094	0.8059086224665064
6	2501	0.3999871611595154	0.8472889097083968	0.8419787014771556
7	3001	0.3650593161582947	0.8484600070265839	0.8416351769151494
8	3501	0.3681640625	0.8377444665651715	0.8223978014428032
9	4001	0.3514561653137207	0.856833352851622	0.8462727585022329
10	4501	0.3343864679336548	0.833879845415154	0.8196496049467537
11	5001	0.47093895077705383	0.843717062887926	0.8364823084850567
12	5501	0.3586406111717224	0.8510949759925049	0.8452421848162144
13	6001	0.3811895549297333	0.8506850919311395	0.8418069391961526
14	6501	0.3612651824951172	0.8566576882538939	0.8474750944692545
15	7001	0.2966611385345459	0.8433657336924698	0.8359670216420474
16	7501	0.3670620024204254	0.8589998828902682	0.8493644795602886
17	8001	0.3152122497558594	0.8629816137721045	0.8567502576434215
18	8501	0.3296174108982086	0.861927626185736	0.8459292339402267
19	9001	0.36111685633659363	0.8609321934652769	0.850223290965304
20	9501	0.2982422411441803	0.8670218995198501	0.8564067330814154
21	10001	0.34306472539901733	0.8574189015107155	0.850223290965304
22	10501	0.32382896542549133	0.8676074481789436	0.8591549295774648
23	11001	0.32251566648483276	0.8602880899402741	0.8517691514943319
24	11501	0.3283521234989166	0.8701253074130461	0.8564067330814154
25	12001	0.31930914521217346	0.86520669867666	0.8533150120233597
26	12501	0.3352831304073334	0.8624546199789203	0.8491927172792855
27	13001	0.3061836361885071	0.8752781356130694	0.8608725523874957
28	13501	0.34690505266189575	0.8708279658039583	0.8593266918584679
29	14001	0.3303243815898895	0.870945075535777	0.8557196839574029
30	14501	0.3344082236289978	0.8778545497130812	0.8627619374785297
31	15001	0.2976979613304138	0.8717062887925987	0.8569220199244246
32	15501	0.30303046107292175	0.8735800445016981	0.8593266918584679
33	16001	0.28598976135253906	0.8694226490221337	0.8576090690484369
34	16501	0.32942771911621094	0.8687199906312214	0.8550326348333905
35	17001	0.29194343090057373	0.8757465745403443	0.8648230848505668
36	17501	0.31525662541389465	0.8691884295584963	0.8495362418412916
37	18001	0.2475450336933136	0.8720576179880548	0.8564067330814154
38	18501	0.32778868079185486	0.8746925869539759	0.865166609412573
39	19001	0.31563523411750793	0.8821290549244643	0.8644795602885607
40	19501	0.3215216100215912	0.8806066284108209	0.8634489866025421
41	20001	0.2791004776954651	0.8698325330834993	0.8488491927172793
42	20501	0.31481266021728516	0.8755123550767069	0.8582961181724493
43	21001	0.2955075204372406	0.8841199203653823	0.8672277567846101
44	21501	0.3240489363670349	0.8799039700199086	0.8591549295774648
45	22001	0.23510654270648956	0.8803724089471835	0.8615596015115081
46	22501	0.33417823910713196	0.8574189015107155	0.8473033321882515
47	23001	0.25739654898643494	0.882421829254011	0.861387839230505
48	23501	0.3191150724887848	0.877327555919897	0.8605290278254896
49	24001	0.27276408672332764	0.8806651832767303	0.8617313637925111
50	24501	0.27535369992256165	0.8793769762267244	0.8589831672964617
51	25001	0.26698896288871765	0.8838857009017449	0.8661971830985915
52	25501	0.2536536455154419	0.8765663426630753	0.8584678804534525
