	train_steps	train_losses	train_accs	dev_accs
0	0	0.0	0.4515534036543893	0.4483860121049092
1	1	0.6831616163253784	0.5456222260649028	0.543039677202421
2	501	0.44150668382644653	0.8224105135742694	0.8219569603227975
3	1001	0.3781021535396576	0.823620957980287	0.8197713517148622
4	1501	0.4148944616317749	0.8415470632313101	0.832212508406187
5	2001	0.4013587236404419	0.8141103233615771	0.8085070611970411
6	2501	0.3865799903869629	0.8419505446999828	0.8306993947545394
7	3001	0.36460474133491516	0.848809729667416	0.8404505716207128
8	3501	0.375345915555954	0.8443137933022076	0.8342299932750504
9	4001	0.3609468340873718	0.8482909677791227	0.8392737054472091
10	4501	0.333327054977417	0.8561300363133322	0.847511768661735
11	5001	0.3636011779308319	0.8506542163813476	0.8384330867518494
12	5501	0.3657110929489136	0.8616634964551271	0.8518829858776059
13	6001	0.3788919746875763	0.8566487982016254	0.8500336247478144
14	6501	0.3272721469402313	0.8582627240763157	0.8448217888365838
15	7001	0.34432825446128845	0.8648913482045074	0.8540685944855414
16	7501	0.30139145255088806	0.8577439621880224	0.8441492938802959
17	8001	0.3387155830860138	0.8633350625396277	0.851546738399462
18	8501	0.31115439534187317	0.867658078275405	0.8555817081371889
19	9001	0.3319774568080902	0.8665052740791976	0.8587760591795561
20	9501	0.31307289004325867	0.8679462793244568	0.851714862138534
21	10001	0.32953622937202454	0.8673122370165427	0.8535642232683255
22	10501	0.3297911286354065	0.861490575825696	0.8530598520511096
23	11001	0.3202204406261444	0.8742290621937864	0.8579354404841963
24	11501	0.3081868290901184	0.8650642688339386	0.8562542030934768
25	12001	0.34934335947036743	0.8674851576459738	0.8597848016139878
26	12501	0.26927030086517334	0.8738832209349242	0.8606254203093476
27	13001	0.354653924703598	0.8718658135915615	0.8582716879623403
28	13501	0.323586642742157	0.8735950198858724	0.8575991930060525
29	14001	0.3347480595111847	0.8742290621937864	0.8636516476126429
30	14501	0.2961384654045105	0.8745749034526485	0.8616341627437795
31	15001	0.30864906311035156	0.8730762579975792	0.8648285137861466
32	15501	0.36378198862075806	0.8652371894633697	0.8488567585743106
33	16001	0.2964032292366028	0.8780909562510808	0.863483523873571
34	16501	0.2766788601875305	0.8793590408669087	0.862979152656355
35	17001	0.2754671275615692	0.8788402789786155	0.863147276395427
36	17501	0.2954756021499634	0.8743443426134071	0.8614660390047074
37	18001	0.24426208436489105	0.8711164908640268	0.8559179556153329
38	18501	0.2788846790790558	0.8741137817741657	0.8564223268325487
39	19001	0.27443599700927734	0.8786673583491844	0.8584398117014123
40	19501	0.2940422594547272	0.8794166810767191	0.8673503698722259
41	20001	0.3133212924003601	0.8790131996080466	0.8591123066577001
42	20501	0.31655439734458923	0.8679462793244568	0.8510423671822461
43	21001	0.3040488064289093	0.8794743212865295	0.8623066577000672
44	21501	0.2918584644794464	0.8704248083463024	0.8544048419636853
45	22001	0.31290313601493835	0.8749207447115107	0.8591123066577001
46	22501	0.32500430941581726	0.8747478240820796	0.8582716879623403
47	23001	0.30894654989242554	0.8763617499567699	0.859448554135844
48	23501	0.3269726634025574	0.8852959824773762	0.8656691324815063
49	24001	0.24081860482692719	0.882413971986858	0.863315400134499
50	24501	0.291949987411499	0.8850654216381347	0.8698722259583053
51	25001	0.2599591910839081	0.8867946279324457	0.8656691324815063
52	25501	0.25208595395088196	0.8852383422675658	0.8636516476126429
