	train_steps	train_losses	train_accs	dev_accs
0	0	0.0	0.4612869924294563	0.46207764198418405
1	1	0.6943678855895996	0.5750172057811425	0.5697340043134436
2	501	0.4844087064266205	0.8082702454691443	0.8156002875629044
3	1001	0.4545662999153137	0.8217481073640743	0.8247663551401869
4	1501	0.36933618783950806	0.8211745813259922	0.8202731847591661
5	2001	0.4020492136478424	0.8346524432209222	0.8377066858375269
6	2501	0.39270058274269104	0.824902500573526	0.823687994248742
7	3001	0.4125520884990692	0.8425097499426474	0.8414809489575845
8	3501	0.38913488388061523	0.8449185593025923	0.8407620416966212
9	4001	0.3827085793018341	0.8337348015599908	0.8384255930984903
10	4501	0.34512054920196533	0.8462950217939894	0.8436376707404745
11	5001	0.34515100717544556	0.857765542555632	0.8520848310567937
12	5501	0.35757097601890564	0.8527185134205093	0.8546010064701653
13	6001	0.3778994381427765	0.8485317733425097	0.8436376707404745
14	6501	0.3811284601688385	0.8506538196834136	0.8418404025880661
15	7001	0.3490287959575653	0.863959623766919	0.8554996405463695
16	7501	0.32411718368530273	0.860174351915577	0.8522645578720345
17	8001	0.37012651562690735	0.8526611608167011	0.846333572969087
18	8501	0.3376452326774597	0.8574787795365909	0.853882099209202
19	9001	0.30867472290992737	0.8678022482220693	0.8639468008626887
20	9501	0.29859915375709534	0.8617228722183987	0.8488497483824586
21	10001	0.3454837203025818	0.8657949070887818	0.8599928109273903
22	10501	0.3200531601905823	0.8690066529020417	0.8644859813084113
23	11001	0.3103613555431366	0.8704978206010553	0.8592739036664271
24	11501	0.31585803627967834	0.8657375544849736	0.8576563623292596
25	12001	0.3354203999042511	0.8703831153934388	0.8603522645578721
26	12501	0.3036023676395416	0.8724478091305345	0.8662832494608196
27	13001	0.300913542509079	0.8690066529020417	0.8643062544931703
28	13501	0.2609284222126007	0.8732507455838495	0.8643062544931703
29	14001	0.32472923398017883	0.8663110805230557	0.8607117181883537
30	14501	0.3118325471878052	0.8711286992429457	0.8650251617541337
31	15001	0.3120766282081604	0.8777242486808902	0.8675413371675054
32	15501	0.32442981004714966	0.8711860518467538	0.8661035226455788
33	16001	0.289792001247406	0.8753154393209451	0.8643062544931703
34	16501	0.31474199891090393	0.8738816242257399	0.8666427030913012
35	17001	0.2958844006061554	0.8643037393897683	0.8531631919482386
36	17501	0.27074727416038513	0.8773227804542326	0.8652048885693745
37	18001	0.2721814811229706	0.8713007570543703	0.8648454349388929
38	18501	0.28948161005973816	0.8747992658866712	0.866822429906542
39	19001	0.2655204236507416	0.8785271851342051	0.8661035226455788
40	19501	0.2861151397228241	0.8700963523743978	0.8599928109273903
41	20001	0.259563148021698	0.8764051387933012	0.8634076204169662
42	20501	0.2713593542575836	0.873652213810507	0.861430625449317
43	21001	0.3163881301879883	0.8757742601514109	0.8607117181883537
44	21501	0.26233363151550293	0.8766919018123422	0.8671818835370237
45	22001	0.2948450446128845	0.8749139710942877	0.8605319913731129
46	22501	0.268461138010025	0.8804198210598762	0.8679007907979871
47	23001	0.31376752257347107	0.8718169304886442	0.8589144500359454
48	23501	0.3179040849208832	0.8744551502638219	0.8650251617541337
49	24001	0.30447378754615784	0.8761183757742601	0.8670021567217829
50	24501	0.2860764265060425	0.8731933929800413	0.8596333572969087
51	25001	0.23616689443588257	0.8800183528332186	0.8704169662113588
52	25501	0.3246519863605499	0.8584537738013306	0.8468727534148095
