	train_steps	train_losses	train_accs	dev_accs
0	1	0.6868376731872559	0.5248426990670427	0.5533854166666666
1	501	0.6976229548454285	0.495335213712302	0.5045572916666666
2	1001	0.6862125396728516	0.540681275764808	0.5579427083333334
3	1501	0.6950033903121948	0.5541332176177045	0.548828125
4	2001	0.6754221320152283	0.5721414623562595	0.564453125
5	2501	0.6753594279289246	0.5693208939032328	0.576171875
6	3001	0.6993768215179443	0.5866782382295509	0.5735677083333334
7	3501	0.6764417290687561	0.5745280972011282	0.5716145833333334
8	4001	0.6693199276924133	0.5903666738988935	0.5859375
9	4501	0.6649780869483948	0.5888479062703407	0.560546875
10	5001	0.6660124659538269	0.5838576697765242	0.5481770833333334
11	5501	0.6722516417503357	0.613148188327186	0.57421875
12	6001	0.658492922782898	0.630288565849425	0.5950520833333334
13	6501	0.6658647656440735	0.6224777609025819	0.5885416666666666
14	7001	0.6569944620132446	0.6246474289433717	0.59765625
15	7501	0.5827749371528625	0.6417878064656107	0.58203125
16	8001	0.6490030288696289	0.6545888479062704	0.5865885416666666
17	8501	0.5851513147354126	0.675634627901931	0.6048177083333334
18	9001	0.5570513010025024	0.6888696029507485	0.5774739583333334
19	9501	0.5388777256011963	0.6862660013018008	0.5846354166666666
20	10001	0.5185056328773499	0.7175092210891734	0.595703125
21	10501	0.48109057545661926	0.7253200260360165	0.58984375
22	11001	0.44546785950660706	0.7057930136689087	0.5944010416666666
23	11501	0.5285577178001404	0.7574311130397049	0.5794270833333334
24	12001	0.416056364774704	0.783684096333261	0.5846354166666666
25	12501	0.3584827482700348	0.7945324365372098	0.5859375
26	13001	0.3423110842704773	0.8075504447819484	0.5944010416666666
27	13501	0.22357863187789917	0.8079843783901063	0.5748697916666666
28	14001	0.18534895777702332	0.8342373616836624	0.5716145833333334
29	14501	0.2072259783744812	0.8316337600347147	0.5833333333333334
30	15001	0.20716483891010284	0.8160121501410285	0.5846354166666666
31	15501	0.23561131954193115	0.8144933825124756	0.5891927083333334
32	16001	0.23710793256759644	0.8400954653937948	0.5631510416666666
33	16501	0.1777036041021347	0.8528965068344543	0.5846354166666666
34	17001	0.1405966877937317	0.8715556519852462	0.5833333333333334
