	train_steps	train_losses	train_accs	dev_accs
0	1	0.6868376731872559	0.5248426990670427	0.5533854166666666
1	501	0.6947625279426575	0.49338251247559123	0.5052083333333334
2	1001	0.6839200258255005	0.5113907572141463	0.5143229166666666
3	1501	0.6941236853599548	0.5695378607073118	0.564453125
4	2001	0.6840951442718506	0.5367758732913864	0.5338541666666666
5	2501	0.6822308897972107	0.5361249728791495	0.56640625
6	3001	0.6968209147453308	0.5458884790627034	0.568359375
7	3501	0.6788265109062195	0.5456715122586244	0.5553385416666666
8	4001	0.6699429154396057	0.5573877196788891	0.5774739583333334
9	4501	0.6811467409133911	0.54024734215665	0.5377604166666666
10	5001	0.6749961972236633	0.5367758732913864	0.53515625
11	5501	0.6880258321762085	0.5554350184421784	0.560546875
12	6001	0.6833819150924683	0.5599913213278368	0.57421875
13	6501	0.6858581304550171	0.5530483835973096	0.5625
14	7001	0.6895626783370972	0.5552180516380993	0.580078125
15	7501	0.678981363773346	0.5556519852462574	0.560546875
16	8001	0.6821111440658569	0.5649815578216533	0.576171875
17	8501	0.6581832766532898	0.5628118897808635	0.5598958333333334
18	9001	0.66521155834198	0.5665003254502061	0.5690104166666666
19	9501	0.6739067435264587	0.5617270557604687	0.578125
20	10001	0.6702827215194702	0.5636797569971794	0.5774739583333334
21	10501	0.680640459060669	0.5569537860707312	0.5377604166666666
22	11001	0.6814185976982117	0.5539162508136255	0.5690104166666666
23	11501	0.6679739356040955	0.5725753959644174	0.5618489583333334
24	12001	0.6786081790924072	0.577131698850076	0.5787760416666666
25	12501	0.6721237301826477	0.5708396615317857	0.5572916666666666
26	13001	0.6900787949562073	0.577131698850076	0.5794270833333334
27	13501	0.677905797958374	0.5734432631807334	0.5377604166666666
28	14001	0.6801589727401733	0.5550010848340204	0.517578125
29	14501	0.6591808199882507	0.5658494250379692	0.537109375
30	15001	0.652342677116394	0.5777825992623129	0.5729166666666666
31	15501	0.687872052192688	0.57626383163376	0.5377604166666666
32	16001	0.6793479919433594	0.522673031026253	0.5143229166666666
33	16501	0.6624822616577148	0.5697548275113907	0.5234375
34	17001	0.67906254529953	0.5738771967888913	0.544921875
