	train_steps	train_losses	train_accs	dev_accs
0	0	0.0	0.5145399305555556	0.5091145833333334
1	1	0.7146986126899719	0.5086805555555556	0.4908854166666667
2	501	0.688726007938385	0.5646701388888888	0.56640625
3	1001	0.6595484018325806	0.6297743055555556	0.57421875
4	1501	0.613491415977478	0.6775173611111112	0.6041666666666666
5	2001	0.557586133480072	0.7575954861111112	0.6041666666666666
6	2501	0.40873050689697266	0.8422309027777778	0.6119791666666666
7	3001	0.3079491853713989	0.9114583333333334	0.6022135416666666
8	3501	0.5010349750518799	0.8350694444444444	0.609375
9	4001	0.11757350713014603	0.9826388888888888	0.6100260416666666
10	4501	0.07915672659873962	0.986328125	0.6061197916666666
11	5001	0.01909825950860977	0.998046875	0.6022135416666666
12	5501	0.06881029903888702	0.9884982638888888	0.6119791666666666
13	6001	0.034311287105083466	0.9945746527777778	0.607421875
14	6501	0.028620339930057526	0.9952256944444444	0.595703125
15	7001	0.02519856207072735	0.9971788194444444	0.60546875
