	train_steps	train_losses	train_accs	dev_accs
0	0	0.0	0.4807235202040698	0.4744551625580565
1	1	0.8609439134597778	0.5479158212070265	0.5307252590210789
2	501	0.5972235798835754	0.7388834135312192	0.7220435869953555
3	1001	0.5478907823562622	0.7715809612151429	0.7529474812433011
4	1501	0.5366073250770569	0.831352542176358	0.8201143265451947
5	2001	0.5249982476234436	0.788045683807757	0.7654519471239728
6	2501	0.4706890285015106	0.8210910777436373	0.7979635584137191
7	3001	0.4672578275203705	0.8387732622180996	0.8211861379063952
8	3501	0.4056689441204071	0.8359904922024465	0.809038942479457
9	4001	0.4202292263507843	0.8619050379732158	0.8419078242229368
10	4501	0.42320865392684937	0.8486868803988638	0.8269024651661308
11	5001	0.3860878050327301	0.8616731404719115	0.8408360128617364
12	5501	0.36238110065460205	0.838947185344078	0.8258306538049304
13	6001	0.3246549963951111	0.8467737260131022	0.8370846730975349
14	6501	0.3347080647945404	0.8667169111252826	0.8476241514826723
15	7001	0.42548486590385437	0.8071772276653719	0.7958199356913184
16	7501	0.31463369727134705	0.8264826946489652	0.7992140050017863
17	8001	0.3476569652557373	0.8772682474346339	0.8561986423722758
18	8501	0.28294888138771057	0.8813264537074613	0.8583422650946767
19	9001	0.257210373878479	0.8784857093164821	0.854055019649875
20	9501	0.303772896528244	0.8816163255840919	0.8597713469096105
21	10001	0.31797659397125244	0.8819641718360485	0.8569131832797428
22	10501	0.2928246557712555	0.8702533480201751	0.8411932833154698
23	11001	0.30951571464538574	0.8831236593425705	0.8578063594140765
24	11501	0.28554001450538635	0.8827758130906139	0.8528045730618078
25	12001	0.2933979332447052	0.8874137631167024	0.8585209003215434
26	12501	0.2847632169723511	0.8813264537074613	0.8495891389782065
27	13001	0.26063787937164307	0.8852107368543104	0.8508395855662737
28	13501	0.29088112711906433	0.8938489187779002	0.8612004287245445
29	14001	0.2681407034397125	0.9006319206910546	0.8640585923544123
30	14501	0.27053102850914	0.9062554350976868	0.8692390139335477
31	15001	0.18832595646381378	0.8933851237752913	0.8486959628438728
32	15501	0.24492250382900238	0.8969215606701838	0.8594140764558771
33	16001	0.20408578217029572	0.8979650994260537	0.8535191139692747
34	16501	0.23254980146884918	0.9126905907588846	0.8653090389424795
35	17001	0.2157248854637146	0.8978491506754015	0.852625937834941
36	17501	0.24696943163871765	0.9129804626355151	0.8619149696320114
37	18001	0.22553247213363647	0.8977332019247493	0.8461950696677385
38	18501	0.21378779411315918	0.9220244651863876	0.861557699178278
39	19001	0.22744208574295044	0.908574410110731	0.84994640943194
40	19501	0.18785463273525238	0.8947765087831179	0.8406573776348696
41	20001	0.19980689883232117	0.9066032813496434	0.8440514469453376
42	20501	0.21711930632591248	0.9157632326511682	0.8554841014648089
43	21001	0.2080964297056198	0.9086903588613833	0.8440514469453376
44	21501	0.21809795498847961	0.9211548495564961	0.8578063594140765
45	22001	0.1559089869260788	0.9077627688561656	0.846552340121472
46	22501	0.15132541954517365	0.9318221346164995	0.8606645230439443
47	23001	0.13965639472007751	0.9289234158501942	0.8579849946409432
48	23501	0.18315984308719635	0.9267203895878022	0.852625937834941
49	24001	0.13154134154319763	0.9354165458867181	0.852625937834941
50	24501	0.19669833779335022	0.923879645196823	0.8549481957842087
51	25001	0.1349978744983673	0.9100237694938837	0.8470882458020722
52	25501	0.14536002278327942	0.9259667227085628	0.8519113969274741
